1,5,7	265	230,1518,974
1,5,7	43	105,1284,651
1,5,7	284	1759,296,1367
1,5,7	45	624,152,179
2,4,7	114	5338,569,2329
2,4,7	98	2124,2289,1464
2,4,7	261	2613,197,1524
2,4,7	229	1669,880,523
2,4,7	216	1337,1274,348
2,4,7	10	454,6305,861
2,4,7	27	1868,433,392
2,4,7	236	940,1271,2031
2,4,7	62	2282,1959,537
2,4,7	223	1873,1661,1872
2,5,6	51	1156,1680,550
2,5,6	3	144,209,371
2,5,6	244	554,521,602
2,5,6	132	284,399,284
2,5,6	22	300,581,300
2,5,6	86	198,288,198
2,5,6	150	454,471,447
2,5,6	93	837,948,837
2,5,6	142	602,354,558
2,5,6	271	60,1330,1823
2,5,7	80	1800,1079,2297
2,5,7	48	299,261,205
2,5,7	81	1098,871,705
2,5,7	84	5601,3366,733
2,5,7	245	849,615,859
2,5,7	117	822,2337,720
2,5,7	166	1577,1430,896
2,5,7	138	346,632,1525
2,5,7	266	497,3020,340
2,5,7	14	515,962,666
