L            	HA	LA	CO	BA	FR	GM	BM
basis        	0,00002493144	0,00000000000	0,00001973847	0,00000000000	0,00000000000	0,00000000000	0,00000134517	
basketball   	0,00000000000	0,00000000000	0,00000690846	0,00000649773	0,00000000000	0,00000000000	0,00000000000	
bat          	0,00000984136	0,00007914523	0,00000000000	0,00000000000	0,00000742231	0,00000628662	0,00000424791	
batman       	0,00000711359	0,00000000000	0,00000000000	0,00000264853	0,00000000000	0,00000000000	0,00000076762	
battle       	0,00000672957	0,00000541199	0,00000426229	0,00000601332	0,00000253770	0,00000085976	0,00002643313	
battlefield  	0,00004363002	0,00000000000	0,00000000000	0,00000000000	0,00000000000	0,00000000000	0,00000470810	
be           	0,00000661490	0,00000860510	0,00000514732	0,00000420018	0,00000370095	0,00000270011	0,00000115082	
beach        	0,00000000000	0,00000000000	0,00000479754	0,00000000000	0,00000000000	0,00000000000	0,00001177024	
bear         	0,00000335616	0,00000000000	0,00000664275	0,00000499825	0,00000759359	0,00000000000	0,00000217297	
beast        	0,00001722238	0,00003462604	0,00003408781	0,00000320611	0,00000649452	0,00001100158	0,00000371692	
beat         	0,00000195650	0,00000000000	0,00000619593	0,00000145689	0,00000000000	0,00000000000	0,00000253351	
beautiful    	0,00000689335	0,00000671964	0,00001091506	0,00000746627	0,00000299332	0,00000240188	0,00000121722	
beauty       	0,00001051929	0,00000604266	0,00005710784	0,00000895209	0,00000623354	0,00002063902	0,00000227027	
become       	0,00000846272	0,00000504134	0,00000942965	0,00000606828	0,00000590976	0,00000240264	0,00000236758	
bed          	0,00000000000	0,00019314341	0,00004753529	0,00000000000	0,00000905658	0,00000000000	0,00000000000	
bedroom      	0,00000000000	0,00000000000	0,00002826189	0,00000000000	0,00000897424	0,00000000000	0,00000770416	
befriend     	0,00000000000	0,00000000000	0,00000756401	0,00002845719	0,00000720560	0,00000000000	0,00000206194	
begin        	0,00000840306	0,00000795039	0,00000939217	0,00000368074	0,00000186399	0,00000315755	0,00000106679	
begining     	0,00000000000	0,00000000000	0,00000000000	0,00000000000	0,00001233959	0,00001045151	0,00000353107	
beginning    	0,00000642878	0,00001034019	0,00000203589	0,00000382970	0,00000484856	0,00000000000	0,00000027749	
behavior     	0,00007782652	0,00005689900	0,00000000000	0,00001053685	0,00001600811	0,00000000000	0,00000152695	
being        	0,00006712310	0,00000000000	0,00001062840	0,00000249913	0,00002278077	0,00000000000	0,00000289729	
belief       	0,00001774780	0,00000000000	0,00000000000	0,00000660786	0,00009369719	0,00000000000	0,00000861821	
believability	0,00001869858	0,00000000000	0,00002960770	0,00000000000	0,00000000000	0,00000000000	0,00000000000	
believable   	0,00000725701	0,00000000000	0,00000940164	0,00000147378	0,00000447808	0,00000168573	0,00000099667	
believe      	0,00000811861	0,00000725453	0,00000642758	0,00000570958	0,00003469711	0,00000259307	0,00000126544	
believeable  	0,00000000000	0,00000000000	0,00001311733	0,00001233745	0,00001249578	0,00000000000	0,00000000000	
