L            	HA	LA	CO	BA	FR	GM	BM
american     	0,00000091335	0,00000022727	0,00000055077	0,00000058153	0,00000111832	0,00000044155	0,00000107712	
american be  	0,00000000000	0,00000000000	0,00000000000	0,00000000000	0,00000000000	0,00000226697	0,00000059639	
american cinema	0,00000219219	0,00000000000	0,00000000000	0,00000000000	0,00000000000	0,00000000000	0,00000000000	
american classic	0,00000000000	0,00001614153	0,00000195588	0,00000187736	0,00000000000	0,00000000000	0,00000000000	
american film	0,00000000000	0,00000000000	0,00000000000	0,00000085158	0,00000000000	0,00000000000	0,00000000000	
american history	0,00000000000	0,00000575083	0,00000000000	0,00000000000	0,00000000000	0,00000000000	0,00000040081	
amount       	0,00000165559	0,00000082393	0,00000039934	0,00000038331	0,00000115836	0,00000058208	0,00000034455	
amusing      	0,00000087688	0,00000152737	0,00000037014	0,00000106585	0,00000268415	0,00000080928	0,00000000000	
analysis     	0,00000624103	0,00000000000	0,00000000000	0,00000000000	0,00000000000	0,00000127999	0,00000000000	
analyze      	0,00000308899	0,00000000000	0,00000000000	0,00000000000	0,00000756441	0,00000000000	0,00000150000	
ancient      	0,00000156826	0,00000000000	0,00000132398	0,00000317706	0,00000288029	0,00000048246	0,00000114231	
anger        	0,00000167110	0,00000000000	0,00000987557	0,00000000000	0,00000204611	0,00000000000	0,00002272133	
angle        	0,00000195094	0,00000000000	0,00000123529	0,00000079047	0,00000179157	0,00000030009	0,00000000000	
angry        	0,00000000000	0,00000000000	0,00000000000	0,00000181547	0,00000274314	0,00000000000	0,00000761539	
angst        	0,00000000000	0,00000000000	0,00000430293	0,00000103255	0,00000156016	0,00000000000	0,00000061875	
animal       	0,00000147734	0,00000000000	0,00000187084	0,00000119715	0,00000271332	0,00000000000	0,00000215218	
animated     	0,00000000000	0,00000000000	0,00000057661	0,00001466665	0,00000020907	0,00000052529	0,00000008291	
animated feature	0,00000000000	0,00000000000	0,00000000000	0,00001024542	0,00000000000	0,00000000000	0,00000000000	
