1,5,7	120	1657,1122,114
1,5,7	121	731,329,596
1,5,7	135	1296,1146,1720
1,5,7	138	73,871,1950
1,5,7	176	29,675,106
1,5,7	182	237,652,733
1,5,7	212	1234,1516,923
1,5,7	278	336,687,1076
2,3,6	40	488,808,1245
2,3,6	79	2266,1416,704
2,3,6	111	968,413,155
2,3,6	134	932,5212,2552
2,3,6	159	1889,2332,1685
2,3,6	160	213,303,770
2,3,6	177	466,74,407
2,3,6	199	214,3479,996
2,3,6	245	930,262,312
2,3,6	288	1394,1143,248
2,3,7	10	401,2207,3496
2,3,7	20	1971,387,1382
2,3,7	27	1705,1210,1504
2,3,7	35	2547,594,611
2,3,7	55	789,1409,1388
2,3,7	188	2286,1785,1661
2,3,7	189	1127,1017,1271
2,3,7	210	488,536,194
2,3,7	229	1132,1419,1096
2,3,7	236	934,2195,1543
2,4,6	4	2369,1937,1117
2,4,6	47	929,742,1010
2,4,6	51	1211,1358,454
2,4,6	62	1765,610,222
2,4,6	72	1615,431,490
2,4,6	100	3542,3012,1318
2,4,6	150	266,374,643
2,4,6	161	844,1098,1900
2,4,6	206	204,1588,392
2,4,6	214	273,667,709
2,4,7	24	4,837,1562
2,4,7	71	17,551,223
2,4,7	84	379,2032,1277
2,4,7	93	454,1597,130
2,4,7	157	357,2170,1247
2,4,7	159	1889,1454,533
2,4,7	195	1368,1956,1035
2,4,7	199	214,3376,3214
2,4,7	245	930,1601,806
2,4,7	287	1384,111,1659
2,5,6	25	1015,1412,1291
2,5,6	64	1335,1316,387
2,5,6	91	3877,2989,2270
2,5,6	95	74,281,719
2,5,6	98	1703,1373,1232
2,5,6	100	3542,1822,1318
2,5,6	196	574,422,2550
2,5,6	210	488,462,207
2,5,6	279	1663,1647,1886
2,5,6	280	638,722,640
2,5,7	1	2873,178,2509
2,5,7	4	2369,3126,2910
2,5,7	27	1705,2733,1504
2,5,7	33	898,537,259
2,5,7	36	178,1789,1893
2,5,7	39	213,594,345
2,5,7	45	33,1167,928
2,5,7	183	90,620,236
2,5,7	266	2227,915,4225
2,5,7	272	108,898,1593
